user_id,channel,record_datetime_utc,record_datetime_sast,month_sast,duration_hhmmss,gender,age,province,race,age_group,time_of_day,seconds_viewed,hours_viewed
809147,CNN,2016-02-12T06:36:00.000Z,2016-02-12T08:36:00.000Z,2016-02,1899-12-31T00:00:00.000Z,male,51,Eastern Cape,None,adults,Morning,0,0.00
850897,E! Entertainment,2016-01-02T15:00:00.000Z,2016-01-02T17:00:00.000Z,2016-01,1899-12-31T00:00:36.000Z,female,29,Western Cape,black,youth,Evening,36,0.01
850897,Trace TV,2016-01-04T12:21:00.000Z,2016-01-04T14:21:00.000Z,2016-01,1899-12-31T00:18:15.000Z,female,29,Western Cape,black,youth,Afternoon,1095,0.30
901312,Channel O,2016-03-25T21:19:00.000Z,2016-03-25T23:19:00.000Z,2016-03,1899-12-31T00:02:39.000Z,male,35,Gauteng,black,youth,Night,159,0.04
788844,Trace TV,2016-02-11T21:55:00.000Z,2016-02-11T23:55:00.000Z,2016-02,1899-12-31T00:53:36.000Z,male,28,Gauteng,black,youth,Night,3216,0.89
788844,Channel O,2016-02-17T16:57:00.000Z,2016-02-17T18:57:00.000Z,2016-02,1899-12-31T00:01:54.000Z,male,28,Gauteng,black,youth,Evening,114,0.03
788844,M-Net,2016-02-12T18:27:00.000Z,2016-02-12T20:27:00.000Z,2016-02,1899-12-31T00:00:42.000Z,male,28,Gauteng,black,youth,Evening,42,0.01
788844,Channel O,2016-02-11T23:02:00.000Z,2016-02-12T01:02:00.000Z,2016-02,1899-12-31T00:06:36.000Z,male,28,Gauteng,black,youth,Night,396,0.11
831913,ICC Cricket World Cup 2011,2016-03-06T09:58:00.000Z,2016-03-06T11:58:00.000Z,2016-03,1899-12-31T00:06:36.000Z,female,30,Kwazulu Natal,black,youth,Morning,396,0.11
764531,Supersport Live Events,2016-01-19T19:20:00.000Z,2016-01-19T21:20:00.000Z,2016-01,1899-12-31T00:00:50.000Z,male,46,Limpopo,coloured,adults,Night,50,0.01
764531,E! Entertainment,2016-01-19T06:38:00.000Z,2016-01-19T08:38:00.000Z,2016-01,1899-12-31T00:18:46.000Z,male,46,Limpopo,coloured,adults,Morning,1126,0.31
919359,ICC Cricket World Cup 2011,2016-03-29T09:31:00.000Z,2016-03-29T11:31:00.000Z,2016-03,1899-12-31T00:19:56.000Z,male,29,Western Cape,indian_asian,youth,Morning,1196,0.33
850900,Vuzu,2016-03-05T12:43:00.000Z,2016-03-05T14:43:00.000Z,2016-03,1899-12-31T00:01:33.000Z,female,29,Gauteng,black,youth,Afternoon,93,0.03
850900,E! Entertainment,2016-03-05T14:31:00.000Z,2016-03-05T16:31:00.000Z,2016-03,1899-12-31T00:00:44.000Z,female,29,Gauteng,black,youth,Afternoon,44,0.01
904484,E! Entertainment,2016-03-25T17:30:00.000Z,2016-03-25T19:30:00.000Z,2016-03,1899-12-31T00:10:20.000Z,male,9,Gauteng,indian_asian,children,Evening,620,0.17
904484,ICC Cricket World Cup 2011,2016-03-26T20:04:00.000Z,2016-03-26T22:04:00.000Z,2016-03,1899-12-31T00:01:50.000Z,male,9,Gauteng,indian_asian,children,Night,110,0.03
2414971,Boomerang,2016-01-27T23:07:00.000Z,2016-01-28T01:07:00.000Z,2016-01,1899-12-31T00:00:23.000Z,male,32,Gauteng,white,youth,Night,23,0.01
2414971,Boomerang,2016-01-27T10:52:00.000Z,2016-01-27T12:52:00.000Z,2016-01,1899-12-31T00:00:10.000Z,male,32,Gauteng,white,youth,Afternoon,10,0.00
2414971,Supersport Live Events,2016-01-25T08:54:00.000Z,2016-01-25T10:54:00.000Z,2016-01,1899-12-31T00:01:02.000Z,male,32,Gauteng,white,youth,Morning,62,0.02
2414971,Trace TV,2016-01-25T10:46:00.000Z,2016-01-25T12:46:00.000Z,2016-01,1899-12-31T00:00:30.000Z,male,32,Gauteng,white,youth,Afternoon,30,0.01
2414971,E! Entertainment,2016-01-26T07:23:00.000Z,2016-01-26T09:23:00.000Z,2016-01,1899-12-31T00:00:22.000Z,male,32,Gauteng,white,youth,Morning,22,0.01
2414971,DStv Events 1,2016-01-24T05:43:00.000Z,2016-01-24T07:43:00.000Z,2016-01,1899-12-31T00:03:05.000Z,male,32,Gauteng,white,youth,Morning,185,0.05
2414971,SuperSport Blitz,2016-01-26T15:26:00.000Z,2016-01-26T17:26:00.000Z,2016-01,1899-12-31T00:00:30.000Z,male,32,Gauteng,white,youth,Evening,30,0.01
2414971,E! Entertainment,2016-01-23T13:40:00.000Z,2016-01-23T15:40:00.000Z,2016-01,1899-12-31T00:00:30.000Z,male,32,Gauteng,white,youth,Afternoon,30,0.01
2414971,Supersport Live Events,2016-01-22T22:56:00.000Z,2016-01-23T00:56:00.000Z,2016-01,1899-12-31T00:00:00.000Z,male,32,Gauteng,white,youth,Night,0,0.00
2414971,Africa Magic,2016-01-22T13:51:00.000Z,2016-01-22T15:51:00.000Z,2016-01,1899-12-31T00:00:07.000Z,male,32,Gauteng,white,youth,Afternoon,7,0.00
2414971,Trace TV,2016-01-30T14:50:00.000Z,2016-01-30T16:50:00.000Z,2016-01,1899-12-31T00:00:33.000Z,male,32,Gauteng,white,youth,Afternoon,33,0.01
2414971,Supersport Live Events,2016-01-26T12:56:00.000Z,2016-01-26T14:56:00.000Z,2016-01,1899-12-31T00:00:20.000Z,male,32,Gauteng,white,youth,Afternoon,20,0.01
2414971,SuperSport Blitz,2016-02-01T17:54:00.000Z,2016-02-01T19:54:00.000Z,2016-02,1899-12-31T00:00:28.000Z,male,32,Gauteng,white,youth,Evening,28,0.01
2414971,Cartoon Network,2016-02-03T12:24:00.000Z,2016-02-03T14:24:00.000Z,2016-02,1899-12-31T00:00:08.000Z,male,32,Gauteng,white,youth,Afternoon,8,0.00
2414971,Africa Magic,2016-02-03T18:24:00.000Z,2016-02-03T20:24:00.000Z,2016-02,1899-12-31T00:00:07.000Z,male,32,Gauteng,white,youth,Evening,7,0.00
82389,DStv Events 1,2016-01-08T11:33:00.000Z,2016-01-08T13:33:00.000Z,2016-01,1899-12-31T00:09:30.000Z,None,0,None,None,children,Afternoon,570,0.16
830954,SuperSport Blitz,2016-03-04T03:43:00.000Z,2016-03-04T05:43:00.000Z,2016-03,1899-12-31T00:16:42.000Z,None,0,None,None,children,Morning,1002,0.28
791470,E! Entertainment,2016-02-14T15:09:00.000Z,2016-02-14T17:09:00.000Z,2016-02,1899-12-31T00:01:20.000Z,female,24,Gauteng,coloured,youth,Evening,80,0.02
838360,Supersport Live Events,2016-03-01T19:12:00.000Z,2016-03-01T21:12:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,28,Western Cape,None,youth,Night,0,0.00
809148,ICC Cricket World Cup 2011,2016-03-13T13:17:00.000Z,2016-03-13T15:17:00.000Z,2016-03,1899-12-31T00:09:58.000Z,male,35,Limpopo,indian_asian,youth,Afternoon,598,0.17
809148,Trace TV,2016-02-20T22:40:00.000Z,2016-02-21T00:40:00.000Z,2016-02,1899-12-31T00:04:45.000Z,male,35,Limpopo,indian_asian,youth,Night,285,0.08
809148,ICC Cricket World Cup 2011,2016-02-27T10:40:00.000Z,2016-02-27T12:40:00.000Z,2016-02,1899-12-31T00:43:22.000Z,male,35,Limpopo,indian_asian,youth,Afternoon,2602,0.72
930206,ICC Cricket World Cup 2011,2016-03-30T08:43:00.000Z,2016-03-30T10:43:00.000Z,2016-03,1899-12-31T00:13:50.000Z,male,28,Mpumalanga,indian_asian,youth,Morning,830,0.23
850903,Vuzu,2016-03-08T21:50:00.000Z,2016-03-08T23:50:00.000Z,2016-03,1899-12-31T00:01:38.000Z,male,35,Gauteng,black,youth,Night,98,0.03
601176,Boomerang,2016-01-02T17:26:00.000Z,2016-01-02T19:26:00.000Z,2016-01,1899-12-31T00:00:13.000Z,male,23,Mpumalanga,white,youth,Evening,13,0.00
802478,SuperSport Blitz,2016-03-23T12:37:00.000Z,2016-03-23T14:37:00.000Z,2016-03,1899-12-31T00:04:00.000Z,male,24,Western Cape,white,youth,Afternoon,240,0.07
1108443,Boomerang,2016-03-10T19:23:00.000Z,2016-03-10T21:23:00.000Z,2016-03,1899-12-31T00:00:07.000Z,male,29,Gauteng,black,youth,Night,7,0.00
802478,SawSee,2016-03-21T11:41:00.000Z,2016-03-21T13:41:00.000Z,2016-03,1899-12-31T00:00:40.000Z,male,24,Western Cape,white,youth,Afternoon,40,0.01
939819,ICC Cricket World Cup 2011,2016-03-31T12:29:00.000Z,2016-03-31T14:29:00.000Z,2016-03,1899-12-31T00:00:24.000Z,male,27,Kwazulu Natal,indian_asian,youth,Afternoon,24,0.01
939819,ICC Cricket World Cup 2011,2016-03-29T11:06:00.000Z,2016-03-29T13:06:00.000Z,2016-03,1899-12-31T00:15:22.000Z,male,27,Kwazulu Natal,indian_asian,youth,Afternoon,922,0.26
809151,ICC Cricket World Cup 2011,2016-02-19T15:13:00.000Z,2016-02-19T17:13:00.000Z,2016-02,1899-12-31T00:03:38.000Z,male,27,Western Cape,coloured,youth,Evening,218,0.06
809151,Vuzu,2016-02-18T08:41:00.000Z,2016-02-18T10:41:00.000Z,2016-02,1899-12-31T00:00:08.000Z,male,27,Western Cape,coloured,youth,Morning,8,0.00
809152,Cartoon Network,2016-03-13T14:45:00.000Z,2016-03-13T16:45:00.000Z,2016-03,1899-12-31T00:09:53.000Z,male,25,Gauteng,black,youth,Afternoon,593,0.16
809152,Channel O,2016-03-19T05:40:00.000Z,2016-03-19T07:40:00.000Z,2016-03,1899-12-31T00:00:45.000Z,male,25,Gauteng,black,youth,Morning,45,0.01
809152,Channel O,2016-03-15T09:58:00.000Z,2016-03-15T11:58:00.000Z,2016-03,1899-12-31T00:00:09.000Z,male,25,Gauteng,black,youth,Morning,9,0.00
809152,Channel O,2016-03-27T13:07:00.000Z,2016-03-27T15:07:00.000Z,2016-03,1899-12-31T00:03:36.000Z,male,25,Gauteng,black,youth,Afternoon,216,0.06
779576,Trace TV,2016-01-21T12:14:00.000Z,2016-01-21T14:14:00.000Z,2016-01,1899-12-31T00:03:06.000Z,male,22,Kwazulu Natal,None,youth,Afternoon,186,0.05
779576,Boomerang,2016-01-20T06:07:00.000Z,2016-01-20T08:07:00.000Z,2016-01,1899-12-31T00:00:24.000Z,male,22,Kwazulu Natal,None,youth,Morning,24,0.01
779576,Cartoon Network,2016-01-26T21:35:00.000Z,2016-01-26T23:35:00.000Z,2016-01,1899-12-31T00:48:09.000Z,male,22,Kwazulu Natal,None,youth,Night,2889,0.80
779576,Trace TV,2016-01-18T21:10:00.000Z,2016-01-18T23:10:00.000Z,2016-01,1899-12-31T00:01:57.000Z,male,22,Kwazulu Natal,None,youth,Night,117,0.03
779576,Supersport Live Events,2016-01-21T12:35:00.000Z,2016-01-21T14:35:00.000Z,2016-01,1899-12-31T00:00:28.000Z,male,22,Kwazulu Natal,None,youth,Afternoon,28,0.01
786241,Channel O,2016-02-11T19:47:00.000Z,2016-02-11T21:47:00.000Z,2016-02,1899-12-31T00:00:27.000Z,male,48,Gauteng,black,adults,Night,27,0.01
1106456,Cartoon Network,2016-01-03T08:56:00.000Z,2016-01-03T10:56:00.000Z,2016-01,1899-12-31T00:00:04.000Z,female,24,Gauteng,black,youth,Morning,4,0.00
1106456,E! Entertainment,2016-01-13T14:05:00.000Z,2016-01-13T16:05:00.000Z,2016-01,1899-12-31T00:01:32.000Z,female,24,Gauteng,black,youth,Afternoon,92,0.03
809156,Cartoon Network,2016-03-02T17:49:00.000Z,2016-03-02T19:49:00.000Z,2016-03,1899-12-31T00:00:10.000Z,male,25,Mpumalanga,black,youth,Evening,10,0.00
809156,Trace TV,2016-02-13T03:21:00.000Z,2016-02-13T05:21:00.000Z,2016-02,1899-12-31T00:23:42.000Z,male,25,Mpumalanga,black,youth,Morning,1422,0.40
919367,ICC Cricket World Cup 2011,2016-03-25T13:46:00.000Z,2016-03-25T15:46:00.000Z,2016-03,1899-12-31T00:41:44.000Z,male,38,Gauteng,indian_asian,adults,Afternoon,2504,0.70
2429528,E! Entertainment,2016-03-31T21:47:00.000Z,2016-03-31T23:47:00.000Z,2016-03,1899-12-31T00:00:58.000Z,male,30,Gauteng,None,youth,Night,58,0.02
2429528,Supersport Live Events,2016-03-30T05:51:00.000Z,2016-03-30T07:51:00.000Z,2016-03,1899-12-31T00:01:16.000Z,male,30,Gauteng,None,youth,Morning,76,0.02
2429528,ICC Cricket World Cup 2011,2016-03-30T05:51:00.000Z,2016-03-30T07:51:00.000Z,2016-03,1899-12-31T00:00:22.000Z,male,30,Gauteng,None,youth,Morning,22,0.01
2429528,SuperSport Blitz,2016-03-30T16:17:00.000Z,2016-03-30T18:17:00.000Z,2016-03,1899-12-31T00:02:20.000Z,male,30,Gauteng,None,youth,Evening,140,0.04
2429528,Boomerang,2016-03-30T10:30:00.000Z,2016-03-30T12:30:00.000Z,2016-03,1899-12-31T00:00:25.000Z,male,30,Gauteng,None,youth,Afternoon,25,0.01
2429528,Cartoon Network,2016-03-25T16:26:00.000Z,2016-03-25T18:26:00.000Z,2016-03,1899-12-31T00:00:11.000Z,male,30,Gauteng,None,youth,Evening,11,0.00
2429528,DStv Events 1,2016-03-25T13:51:00.000Z,2016-03-25T15:51:00.000Z,2016-03,1899-12-31T00:00:30.000Z,male,30,Gauteng,None,youth,Afternoon,30,0.01
2429528,Trace TV,2016-03-29T05:06:00.000Z,2016-03-29T07:06:00.000Z,2016-03,1899-12-31T00:00:39.000Z,male,30,Gauteng,None,youth,Morning,39,0.01
809158,ICC Cricket World Cup 2011,2016-02-21T11:02:00.000Z,2016-02-21T13:02:00.000Z,2016-02,1899-12-31T01:25:26.000Z,male,28,Gauteng,indian_asian,youth,Afternoon,5126,1.42
809158,ICC Cricket World Cup 2011,2016-03-02T14:45:00.000Z,2016-03-02T16:45:00.000Z,2016-03,1899-12-31T00:19:22.000Z,male,28,Gauteng,indian_asian,youth,Afternoon,1162,0.32
809158,ICC Cricket World Cup 2011,2016-02-24T09:13:00.000Z,2016-02-24T11:13:00.000Z,2016-02,1899-12-31T00:02:40.000Z,male,28,Gauteng,indian_asian,youth,Morning,160,0.04
809158,ICC Cricket World Cup 2011,2016-02-24T13:10:00.000Z,2016-02-24T15:10:00.000Z,2016-02,1899-12-31T00:02:12.000Z,male,28,Gauteng,indian_asian,youth,Afternoon,132,0.04
809158,ICC Cricket World Cup 2011,2016-03-19T09:38:00.000Z,2016-03-19T11:38:00.000Z,2016-03,1899-12-31T01:44:04.000Z,male,28,Gauteng,indian_asian,youth,Morning,6244,1.73
809158,ICC Cricket World Cup 2011,2016-03-09T14:12:00.000Z,2016-03-09T16:12:00.000Z,2016-03,1899-12-31T00:06:34.000Z,male,28,Gauteng,indian_asian,youth,Afternoon,394,0.11
809158,ICC Cricket World Cup 2011,2016-03-30T17:00:00.000Z,2016-03-30T19:00:00.000Z,2016-03,1899-12-31T02:45:28.000Z,male,28,Gauteng,indian_asian,youth,Evening,9928,2.76
894398,Trace TV,2016-03-23T08:51:00.000Z,2016-03-23T10:51:00.000Z,2016-03,1899-12-31T00:00:15.000Z,male,27,Western Cape,coloured,youth,Morning,15,0.00
895427,ICC Cricket World Cup 2011,2016-03-30T14:41:00.000Z,2016-03-30T16:41:00.000Z,2016-03,1899-12-31T00:30:36.000Z,male,38,Gauteng,indian_asian,adults,Afternoon,1836,0.51
866372,Trace TV,2016-03-18T22:04:00.000Z,2016-03-19T00:04:00.000Z,2016-03,1899-12-31T00:00:21.000Z,male,22,Western Cape,None,youth,Night,21,0.01
866372,ICC Cricket World Cup 2011,2016-03-19T19:47:00.000Z,2016-03-19T21:47:00.000Z,2016-03,1899-12-31T00:00:50.000Z,male,22,Western Cape,None,youth,Night,50,0.01
866372,Trace TV,2016-03-12T20:12:00.000Z,2016-03-12T22:12:00.000Z,2016-03,1899-12-31T00:10:42.000Z,male,22,Western Cape,None,youth,Night,642,0.18
892687,ICC Cricket World Cup 2011,2016-03-23T13:19:00.000Z,2016-03-23T15:19:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,38,Gauteng,indian_asian,adults,Afternoon,0,0.00
892687,ICC Cricket World Cup 2011,2016-03-12T12:44:00.000Z,2016-03-12T14:44:00.000Z,2016-03,1899-12-31T00:09:10.000Z,male,38,Gauteng,indian_asian,adults,Afternoon,550,0.15
933291,Cartoon Network,2016-03-22T20:49:00.000Z,2016-03-22T22:49:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,41,Gauteng,black,adults,Night,0,0.00
924886,SuperSport Blitz,2016-03-30T06:28:00.000Z,2016-03-30T08:28:00.000Z,2016-03,1899-12-31T00:05:44.000Z,male,31,Gauteng,indian_asian,youth,Morning,344,0.10
788854,Supersport Live Events,2016-02-16T20:19:00.000Z,2016-02-16T22:19:00.000Z,2016-02,1899-12-31T00:05:46.000Z,male,28,Limpopo,coloured,youth,Night,346,0.10
788854,Cartoon Network,2016-02-07T14:44:00.000Z,2016-02-07T16:44:00.000Z,2016-02,1899-12-31T00:21:53.000Z,male,28,Limpopo,coloured,youth,Afternoon,1313,0.36
788854,Channel O,2016-02-04T08:16:00.000Z,2016-02-04T10:16:00.000Z,2016-02,1899-12-31T00:04:39.000Z,male,28,Limpopo,coloured,youth,Morning,279,0.08
788854,Channel O,2016-02-03T20:26:00.000Z,2016-02-03T22:26:00.000Z,2016-02,1899-12-31T00:01:33.000Z,male,28,Limpopo,coloured,youth,Night,93,0.03
809162,ICC Cricket World Cup 2011,2016-03-06T11:25:00.000Z,2016-03-06T13:25:00.000Z,2016-03,1899-12-31T00:03:46.000Z,male,54,Free State,black,adults,Afternoon,226,0.06
131449,CNN,2016-01-15T15:55:00.000Z,2016-01-15T17:55:00.000Z,2016-01,1899-12-31T00:05:40.000Z,None,0,None,None,children,Evening,340,0.09
2203543,Cartoon Network,2016-02-21T04:34:00.000Z,2016-02-21T06:34:00.000Z,2016-02,1899-12-31T00:00:34.000Z,female,35,Western Cape,coloured,youth,Morning,34,0.01
820601,SawSee,2016-02-25T19:04:00.000Z,2016-02-25T21:04:00.000Z,2016-02,1899-12-31T00:00:26.000Z,male,35,Kwazulu Natal,indian_asian,youth,Night,26,0.01
820601,Supersport Live Events,2016-02-25T17:43:00.000Z,2016-02-25T19:43:00.000Z,2016-02,1899-12-31T00:00:00.000Z,male,35,Kwazulu Natal,indian_asian,youth,Evening,0,0.00
820601,ICC Cricket World Cup 2011,2016-03-23T08:19:00.000Z,2016-03-23T10:19:00.000Z,2016-03,1899-12-31T00:05:04.000Z,male,35,Kwazulu Natal,indian_asian,youth,Morning,304,0.08
178022,ICC Cricket World Cup 2011,2016-03-29T12:51:00.000Z,2016-03-29T14:51:00.000Z,2016-03,1899-12-31T00:04:42.000Z,male,54,Mpumalanga,white,adults,Afternoon,282,0.08
803703,Supersport Live Events,2016-03-05T15:33:00.000Z,2016-03-05T17:33:00.000Z,2016-03,1899-12-31T00:01:06.000Z,male,33,Western Cape,coloured,youth,Evening,66,0.02
820603,Channel O,2016-03-02T11:23:00.000Z,2016-03-02T13:23:00.000Z,2016-03,1899-12-31T00:01:27.000Z,male,20,North West,black,youth,Afternoon,87,0.02
820603,Supersport Live Events,2016-03-06T14:15:00.000Z,2016-03-06T16:15:00.000Z,2016-03,1899-12-31T00:01:38.000Z,male,20,North West,black,youth,Afternoon,98,0.03
820604,ICC Cricket World Cup 2011,2016-02-24T13:45:00.000Z,2016-02-24T15:45:00.000Z,2016-02,1899-12-31T00:02:14.000Z,male,28,Eastern Cape,None,youth,Afternoon,134,0.04
820604,ICC Cricket World Cup 2011,2016-02-24T14:47:00.000Z,2016-02-24T16:47:00.000Z,2016-02,1899-12-31T00:02:06.000Z,male,28,Eastern Cape,None,youth,Afternoon,126,0.04
820605,Supersport Live Events,2016-03-06T11:56:00.000Z,2016-03-06T13:56:00.000Z,2016-03,1899-12-31T00:00:24.000Z,male,40,Western Cape,indian_asian,adults,Afternoon,24,0.01
866377,ICC Cricket World Cup 2011,2016-03-13T11:43:00.000Z,2016-03-13T13:43:00.000Z,2016-03,1899-12-31T00:09:42.000Z,male,25,Gauteng,black,youth,Afternoon,582,0.16
2203546,ICC Cricket World Cup 2011,2016-03-25T16:40:00.000Z,2016-03-25T18:40:00.000Z,2016-03,1899-12-31T00:06:32.000Z,male,33,Western Cape,black,youth,Evening,392,0.11
809165,ICC Cricket World Cup 2011,2016-03-03T10:44:00.000Z,2016-03-03T12:44:00.000Z,2016-03,1899-12-31T00:09:16.000Z,male,40,Gauteng,white,adults,Afternoon,556,0.15
809165,Supersport Live Events,2016-01-21T12:30:00.000Z,2016-01-21T14:30:00.000Z,2016-01,1899-12-31T00:07:56.000Z,male,40,Gauteng,white,adults,Afternoon,476,0.13
809165,SuperSport Blitz,2016-01-19T18:36:00.000Z,2016-01-19T20:36:00.000Z,2016-01,1899-12-31T00:01:40.000Z,male,40,Gauteng,white,adults,Evening,100,0.03
772000,Supersport Live Events,2016-01-24T19:00:00.000Z,2016-01-24T21:00:00.000Z,2016-01,1899-12-31T00:02:04.000Z,male,39,Mpumalanga,black,adults,Night,124,0.03
919378,Africa Magic,2016-03-30T15:07:00.000Z,2016-03-30T17:07:00.000Z,2016-03,1899-12-31T00:00:43.000Z,male,33,Kwazulu Natal,black,youth,Evening,43,0.01
919378,ICC Cricket World Cup 2011,2016-03-25T14:20:00.000Z,2016-03-25T16:20:00.000Z,2016-03,1899-12-31T00:05:14.000Z,male,33,Kwazulu Natal,black,youth,Afternoon,314,0.09
788856,Supersport Live Events,2016-01-16T17:28:00.000Z,2016-01-16T19:28:00.000Z,2016-01,1899-12-31T00:00:00.000Z,male,45,Western Cape,None,adults,Evening,0,0.00
788856,Cartoon Network,2016-01-10T19:55:00.000Z,2016-01-10T21:55:00.000Z,2016-01,1899-12-31T00:20:34.000Z,male,45,Western Cape,None,adults,Night,1234,0.34
904526,ICC Cricket World Cup 2011,2016-03-26T15:20:00.000Z,2016-03-26T17:20:00.000Z,2016-03,1899-12-31T00:00:08.000Z,male,33,Gauteng,coloured,youth,Evening,8,0.00
211993,CNN,2016-02-24T06:08:00.000Z,2016-02-24T08:08:00.000Z,2016-02,1899-12-31T00:00:23.000Z,None,0,None,None,children,Morning,23,0.01
788857,SawSee,2016-02-09T15:20:00.000Z,2016-02-09T17:20:00.000Z,2016-02,1899-12-31T00:00:06.000Z,male,47,Western Cape,white,adults,Evening,6,0.00
788857,Africa Magic,2016-02-13T10:19:00.000Z,2016-02-13T12:19:00.000Z,2016-02,1899-12-31T00:00:18.500Z,male,47,Western Cape,white,adults,Afternoon,18,0.01
788857,Channel O,2016-02-13T10:20:00.000Z,2016-02-13T12:20:00.000Z,2016-02,1899-12-31T00:00:33.000Z,male,47,Western Cape,white,adults,Afternoon,33,0.01
820607,Supersport Live Events,2016-03-20T17:02:00.000Z,2016-03-20T19:02:00.000Z,2016-03,1899-12-31T00:00:00.000Z,None,0,None,None,children,Evening,0,0.00
820607,E! Entertainment,2016-03-09T19:39:00.000Z,2016-03-09T21:39:00.000Z,2016-03,1899-12-31T00:02:54.000Z,None,0,None,None,children,Night,174,0.05
779588,Cartoon Network,2016-02-26T11:24:00.000Z,2016-02-26T13:24:00.000Z,2016-02,1899-12-31T00:01:14.000Z,male,32,Gauteng,white,youth,Afternoon,74,0.02
802485,Boomerang,2016-02-21T14:16:00.000Z,2016-02-21T16:16:00.000Z,2016-02,1899-12-31T00:03:50.000Z,male,34,Gauteng,white,youth,Afternoon,230,0.06
802485,Boomerang,2016-02-20T07:49:00.000Z,2016-02-20T09:49:00.000Z,2016-02,1899-12-31T00:00:00.000Z,male,34,Gauteng,white,youth,Morning,0,0.00
802485,Cartoon Network,2016-02-21T08:52:00.000Z,2016-02-21T10:52:00.000Z,2016-02,1899-12-31T00:30:07.000Z,male,34,Gauteng,white,youth,Morning,1807,0.50
788858,SuperSport Blitz,2016-02-04T14:07:00.000Z,2016-02-04T16:07:00.000Z,2016-02,1899-12-31T00:02:06.000Z,male,30,Western Cape,black,youth,Afternoon,126,0.04
788858,SuperSport Blitz,2016-02-09T16:05:00.000Z,2016-02-09T18:05:00.000Z,2016-02,1899-12-31T00:19:00.000Z,male,30,Western Cape,black,youth,Evening,1140,0.32
866380,Africa Magic,2016-03-13T20:23:00.000Z,2016-03-13T22:23:00.000Z,2016-03,1899-12-31T00:07:45.500Z,male,38,Mpumalanga,black,adults,Night,465,0.13
809166,ICC Cricket World Cup 2011,2016-02-22T12:05:00.000Z,2016-02-22T14:05:00.000Z,2016-02,1899-12-31T00:15:04.000Z,male,22,Eastern Cape,white,youth,Afternoon,904,0.25
809166,ICC Cricket World Cup 2011,2016-02-24T13:53:00.000Z,2016-02-24T15:53:00.000Z,2016-02,1899-12-31T00:04:02.000Z,male,22,Eastern Cape,white,youth,Afternoon,242,0.07
791480,Trace TV,2016-02-14T08:42:00.000Z,2016-02-14T10:42:00.000Z,2016-02,1899-12-31T00:02:27.000Z,male,18,Kwazulu Natal,white,youth,Morning,147,0.04
791480,Supersport Live Events,2016-02-03T13:56:00.000Z,2016-02-03T15:56:00.000Z,2016-02,1899-12-31T00:01:20.000Z,male,18,Kwazulu Natal,white,youth,Afternoon,80,0.02
820609,Supersport Live Events,2016-02-25T17:16:00.000Z,2016-02-25T19:16:00.000Z,2016-02,1899-12-31T00:01:08.000Z,male,25,Free State,None,youth,Evening,68,0.02
732996,Supersport Live Events,2016-01-20T06:27:00.000Z,2016-01-20T08:27:00.000Z,2016-01,1899-12-31T00:02:38.000Z,male,41,Gauteng,indian_asian,adults,Morning,158,0.04
732996,Supersport Live Events,2016-01-20T08:53:00.000Z,2016-01-20T10:53:00.000Z,2016-01,1899-12-31T00:00:06.000Z,male,41,Gauteng,indian_asian,adults,Morning,6,0.00
939833,ICC Cricket World Cup 2011,2016-03-29T08:15:00.000Z,2016-03-29T10:15:00.000Z,2016-03,1899-12-31T00:00:20.000Z,male,36,Gauteng,indian_asian,adults,Morning,20,0.01
939833,ICC Cricket World Cup 2011,2016-03-29T09:10:00.000Z,2016-03-29T11:10:00.000Z,2016-03,1899-12-31T00:35:50.000Z,male,36,Gauteng,indian_asian,adults,Morning,2150,0.60
820610,SuperSport Blitz,2016-03-05T08:52:00.000Z,2016-03-05T10:52:00.000Z,2016-03,1899-12-31T00:10:12.000Z,male,65,Kwazulu Natal,white,pensioners,Morning,612,0.17
859548,SuperSport Blitz,2016-03-12T17:27:00.000Z,2016-03-12T19:27:00.000Z,2016-03,1899-12-31T00:02:14.000Z,female,32,Western Cape,None,youth,Evening,134,0.04
859548,SuperSport Blitz,2016-03-12T18:27:00.000Z,2016-03-12T20:27:00.000Z,2016-03,1899-12-31T00:00:18.000Z,female,32,Western Cape,None,youth,Evening,18,0.01
793752,ICC Cricket World Cup 2011,2016-02-24T09:05:00.000Z,2016-02-24T11:05:00.000Z,2016-02,1899-12-31T00:02:42.000Z,male,28,Western Cape,white,youth,Morning,162,0.05
773728,Boomerang,2016-02-06T16:28:00.000Z,2016-02-06T18:28:00.000Z,2016-02,1899-12-31T00:00:23.000Z,male,36,Gauteng,None,adults,Evening,23,0.01
904542,ICC Cricket World Cup 2011,2016-03-29T09:13:00.000Z,2016-03-29T11:13:00.000Z,2016-03,1899-12-31T00:01:30.000Z,male,45,Gauteng,indian_asian,adults,Morning,90,0.03
